city,country,region,numberOfReportsMade,reportsScore,mostRecentYearReported,mostRecentReportingScore,usesGcpProtocolScore,numberOfGhgReported,ghgScore,transparencyScore,totalEmissions,totalEmissionScore,perCapitaEmissions,perCapitaEmissionsScore,population,trajectory,trajectoryScore,emissionsImpactScore,overallScore
Richmond,United States of America,North America,1,0,2012,3,5,3,3,55,Not reported,3,Not reported,3,110146,Not able to calculate,,60,57.5
Rio Branco,Brazil,Latin America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,407319,Not able to calculate,,60,57.5
Sacramento,United States of America,North America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,513624,Decreased,,60,57.5
Salliqueló,Argentina,Latin America,1,0,2014,3,5,3,3,55,Not reported,3,Not reported,3,8714,This is our first year of calculation,,60,57.5
San Carlos Sud,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,2233,Increased,,60,57.5
San José,United States of America,North America,1,0,2017,3,5,3,3,55,Not reported,3,Not reported,3,1046079,Decreased,,60,57.5
San Justo,Argentina,Latin America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,23943,This is our first year of calculation,,60,57.5
San Luis Obispo,United States of America,North America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,47117,Decreased,,60,57.5
San Miguel,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,287360,Increased,,60,57.5
San Nicolás de los Arroyos,Argentina,Latin America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,145857,Do not know,,60,57.5
Santa Anita (Argentina),Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,1848,This is our first year of calculation,,60,57.5
Santa Cruz,United States of America,North America,1,0,2015,3,5,3,3,55,Not reported,3,Not reported,3,64608,Decreased,,60,57.5
Seberang Perai Municipal Council,Malaysia,Southeast Asia and Oceania,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,1108000,Decreased,,60,57.5
Siliguri,India,South and West Asia,1,0,2017,3,5,3,3,55,Not reported,3,Not reported,3,513264,Increased,,60,57.5
South Bend,United States of America,North America,1,0,2017,3,5,3,3,55,Not reported,3,Not reported,3,102026,This is our first year of calculation,,60,57.5
Surrey,Canada,North America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,557310,Increased,,60,57.5
Tafi Viejo,Argentina,Latin America,1,0,2014,3,5,3,3,55,Not reported,3,Not reported,3,56407,Not able to calculate,,60,57.5
Takoma Park,United States of America,North America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,17765,Decreased,,60,57.5
Tapalqué,Argentina,Latin America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,9178,Do not know,,60,57.5
Tawau Municipal Council,Malaysia,Southeast Asia and Oceania,1,0,2017,3,5,3,3,55,Not reported,3,Not reported,3,499200,This is our first year of calculation,,60,57.5
Thane Municipal Corporation,India,South and West Asia,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,2281692,This is our first year of calculation,,60,57.5
Tilisarao,Argentina,Latin America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,6256,Do not know,,60,57.5
Totoras,Argentina,Latin America,1,0,2014,3,5,3,3,55,Not reported,3,Not reported,3,10292,This is our first year of calculation,,60,57.5
Town of York,United States of America,North America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,13151,This is our first year of calculation,,60,57.5
Transito,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,3396,This is our first year of calculation,,60,57.5
Tweed Shire Council,Australia,Southeast Asia and Oceania,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,96108,Increased,,60,57.5
Udaipur Municipal Corporation,India,South and West Asia,1,0,2017,3,5,3,3,55,Not reported,3,Not reported,3,451100,This is our first year of calculation,,60,57.5
Uranga,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,902,Increased,,60,57.5
Uruguay,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,79045,This is our first year of calculation,,60,57.5
Vail,United States of America,North America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,5434,This is our first year of calculation,,60,57.5
Valledupa,Colombia,Latin America,1,0,2013,3,5,3,3,55,Not reported,3,Not reported,3,453212,Not able to calculate,,60,57.5
Villa Amelia,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,1488,This is our first year of calculation,,60,57.5
Villa Carlos Paz,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,67748,This is our first year of calculation,,60,57.5
Villa de Merlo,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,24379,This is our first year of calculation,,60,57.5
Villa de Soto,Argentina,Latin America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,10761,This is our first year of calculation,,60,57.5
Villa Eloisa,Argentina,Latin America,1,0,2016,3,5,3,3,55,Not reported,3,Not reported,3,3144,Do not know,,60,57.5
Villa General Belgrano,Argentina,Latin America,1,0,2014,3,5,3,3,55,Not reported,3,Not reported,3,8257,Do not know,,60,57.5
Villa Gobernador Gálvez,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,87131,This is our first year of calculation,,60,57.5
Villa Pehuenia,Argentina,Latin America,1,0,2015,3,5,3,3,55,Not reported,3,Not reported,3,1611,This is our first year of calculation,,60,57.5
Villarino,Argentina,Latin America,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,35334,This is our first year of calculation,,60,57.5
Wandsworth,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2018,3,5,3,3,55,Not reported,3,Not reported,3,332500,This is our first year of calculation,,60,57.5
West Midlands Combined Authority,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2017,3,5,3,3,55,Not reported,3,Not reported,3,2928592,This is our first year of calculation,,60,57.5
Wolverhampton,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2017,3,5,3,3,55,Not reported,3,Not reported,3,265809,This is our first year of calculation,,60,57.5
York,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2020,5,3,3,3,55,Not reported,3,Not reported,3,209900,This is our first year of calculation,,60,57.5
Melton City Council,Australia,Southeast Asia and Oceania,1,0,2017,3,5,3,3,55,2363195,3,Not reported,3,0,Not able to calculate,,60,57.5
Ljubljana,Slovenia,Europe,1,0,2019,5,3,3,3,55,2060963,3,7.008790902,3,294054,Decreased,,60,57.5
Banyuwangi City,Indonesia,Southeast Asia and Oceania,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,1745675,This is our first year of calculation,,60,57.5
Dubai,United Arab Emirates,Middle East,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,3335900,Increased,,60,57.5
Gangdong-gu,Republic of Korea,East Asia,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,455042,Not able to calculate,,60,57.5
Malang City,Indonesia,Southeast Asia and Oceania,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,861414,Increased,,60,57.5
Maplewood,United States of America,North America,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,25380,Decreased,,60,57.5
Montes de Oca,Costa Rica,Latin America,1,0,2021,5,3,3,3,55,Not reported,3,Not reported,3,49132,This is our first year of calculation,,60,57.5
Murcia,Spain,Europe,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,453258,Decreased,,60,57.5
Summit County,United States of America,North America,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,42145,Increased,,60,57.5
Urla,Turkey,Europe,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,240,Increased,,60,57.5
Zarcero,Costa Rica,Latin America,1,0,2019,5,3,3,3,55,Not reported,3,Not reported,3,12205,This is our first year of calculation,,60,57.5
Guelph,Canada,North America,1,0,2017,3,5,2,3,55,1060158,3,8.044053599,3,131794,Decreased,,60,57.5
Breckenridge,United States of America,North America,1,0,2017,3,5,2,3,55,Not reported,3,Not reported,3,5020,This is our first year of calculation,,60,57.5
Kingston,Canada,North America,1,0,2017,3,5,2,3,55,Not reported,3,Not reported,3,124000,Not able to calculate,,60,57.5
Moab,United States of America,North America,1,0,2018,3,5,2,3,55,Not reported,3,Not reported,3,5306,Increased,,60,57.5
New HavenÂ ,United States of America,North America,1,0,2015,3,5,1,3,55,1143288,3,8.726456715,3,131014,Decreased,,60,57.5
Bellingham,United States of America,North America,1,0,2015,3,5,1,3,55,Not reported,3,Not reported,3,86570,Not able to calculate,,60,57.5
Des Moines,United States of America,North America,1,0,2017,3,5,1,3,55,Not reported,3,Not reported,3,229062,Increased,,60,57.5
Fresno,United States of America,North America,1,0,2010,3,5,1,3,55,Not reported,3,Not reported,3,527438,Do not know,,60,57.5
Greenbelt,United States of America,North America,1,0,2018,3,5,1,3,55,Not reported,3,Not reported,3,23000,Decreased,,60,57.5
Hutt City,New Zealand,Southeast Asia and Oceania,1,0,2013,3,5,1,3,55,Not reported,3,Not reported,3,104700,This is our first year of calculation,,60,57.5
Miramar,United States of America,North America,1,0,2014,3,5,1,3,55,Not reported,3,Not reported,3,140823,This is our first year of calculation,,60,57.5
Northampton,United States of America,North America,1,0,2016,3,5,1,3,55,Not reported,3,Not reported,3,28549,This is our first year of calculation,,60,57.5
Panamá,Panama,Latin America,1,0,2018,3,5,1,3,55,Not reported,3,Not reported,3,1162659,This is our first year of calculation,,60,57.5
Petaling Jaya,Malaysia,Southeast Asia and Oceania,1,0,2014,3,5,1,3,55,Not reported,3,Not reported,3,658611,Do not know,,60,57.5
Roskilde,Denmark,Europe,1,0,2016,3,5,1,3,55,Not reported,3,Not reported,3,87542,Decreased,,60,57.5
Sudbury,Canada,North America,1,0,2016,3,5,1,3,55,Not reported,3,Not reported,3,161531,Not able to calculate,,60,57.5
Tallinn,Estonia,Europe,1,0,2020,5,3,1,3,55,Not reported,3,Not reported,3,445024,Do not know,,60,57.5
Iasi,Romania,Europe,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,793559,This is our first year of calculation,,60,57.5
La Crosse,United States of America,North America,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,51320,Increased,,60,57.5
Le Havre,France,Europe,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,172769,Decreased,,60,57.5
Plymouth,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,256384,Increased,,60,57.5
Providencia,Chile,Latin America,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,142079,Increased,,60,57.5
Riga,Latvia,Europe,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,627487,Not able to calculate,,60,57.5
Rionegro,Colombia,Latin America,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,142078,Increased,,60,57.5
Southend-on-Sea,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2021,5,3,1,3,55,Not reported,3,Not reported,3,182463,Not able to calculate,,60,57.5
Tunja,Colombia,Latin America,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,152419,Not able to calculate,,60,57.5
Winona,United States of America,North America,1,0,2019,5,3,1,3,55,Not reported,3,Not reported,3,26594,Decreased,,60,57.5
Ibagué,Colombia,Latin America,1,0,2014,3,5,0,3,55,2330487,3,4.131505096,3,564077,Increased,,60,57.5
Yonkers,United States of America,North America,1,0,2010,3,5,0,3,55,1248650,3,6.250563159,3,199766,Decreased,,60,57.5
Vitória,Brazil,Latin America,1,0,2010,3,5,0,3,55,2798291,3,7.782651249,3,359555,This is our first year of calculation,,60,57.5
King County,United States of America,North America,1,0,2015,3,5,0,3,55,Not reported,3,Not reported,3,2188649,Not able to calculate,,60,57.5
Asunción,Paraguay,Latin America,1,0,2020,5,3,0,3,55,Not reported,3,Not reported,3,525252,Not able to calculate,,60,57.5
Prefeitura de Teresina,Brazil,Latin America,1,0,2018,3,5,0,3,55,Not reported,3,Not reported,3,797029,Not able to calculate,,60,57.5
South Miami,United States of America,North America,1,0,2020,5,3,0,3,55,Not reported,3,Not reported,3,12500,Not able to calculate,,60,57.5
Tangerang City,Indonesia,Southeast Asia and Oceania,1,0,2012,3,5,0,3,55,Not reported,3,Not reported,3,2139891,Not able to calculate,,60,57.5
Urbana,United States of America,North America,1,0,2017,3,5,0,3,55,Not reported,3,Not reported,3,41250,Not able to calculate,,60,57.5
Tartu,Estonia,Europe,1,0,2019,5,3,0,3,55,Not reported,3,Not reported,3,95147,Not able to calculate,,60,57.5
Yaoundé 4,Cameroon,Africa,1,0,2019,5,3,0,3,55,Not reported,3,Not reported,3,792546,Not able to calculate,,60,57.5
Singapore,Singapore,Southeast Asia and Oceania,5,5,2017,3,3,7,5,80,48094650,0,8.527420213,3,5640000,Increased,,30,55
Suwon,Republic of Korea,East Asia,5,5,2017,3,5,3,3,80,5736865,0,4.644885041,3,1235093,Decreased,,30,55
Roma,Italy,Europe,5,5,2015,3,5,3,3,80,16736522,0,5.87641446,3,2848084,Decreased,,30,55
Iskandar,Malaysia,Southeast Asia and Oceania,5,5,2017,3,5,3,3,80,16200490,0,7.751430622,3,2090000,Increased,,30,55
Denton,United States of America,North America,4,5,2018,3,5,3,3,80,1604007,3,11.33245491,0,141541,Decreased,,30,55
Miami Beach,United States of America,North America,5,5,2018,3,5,3,3,80,1199536,3,13.0631429,0,91826,Stayed the same,,30,55
Tempe,United States of America,North America,5,5,2015,3,5,3,3,80,3187651,3,16.57093178,0,192364,Do not know,,30,55
Indore,India,South and West Asia,1,0,None reported,0,3,3,3,30,1045993,3,0.476003744,5,2197447,Not able to calculate,,80,55
Piacenza,Italy,Europe,1,0,1990,3,0,0,3,30,615452,5,5.92110985,3,103942,Not able to calculate,,80,55
Lancaster,United States of America,North America,1,0,2016,3,0,0,3,30,364181,5,6.069683333,3,60000,Not able to calculate,,80,55
Ravenna,Italy,Europe,1,0,2017,3,0,0,3,30,9326,5,Not reported,3,0,Not able to calculate,,80,55
Hjørring,Denmark,Europe,1,0,2014,3,0,0,3,30,417000,5,Not reported,3,0,Not able to calculate,,80,55
City of Sydney,Australia,Southeast Asia and Oceania,1,0,2019,5,5,7,5,75,3682686,3,14.74986066,0,249676,Decreased,,30,52.5
Albany,United States of America,North America,1,0,2019,5,5,6,5,75,1217091,3,12.43757153,0,97856,Not able to calculate,,30,52.5
Guadalajara,Mexico,Latin America,1,0,2016,3,5,3,3,55,4504221,0,0.925818715,5,4865122,This is our first year of calculation,,50,52.5
Lagos,Nigeria,Africa,1,0,2015,3,5,3,3,55,26443657,0,1.259221762,5,21000000,Decreased,,50,52.5
Addis Ababa,Ethiopia,Africa,1,0,2016,3,5,3,3,55,5043860,0,1.367270263,5,3689000,Increased,,50,52.5
São Paulo,Brazil,Latin America,1,0,2017,3,5,3,3,55,16130962,0,1.433416955,5,11253503,Not able to calculate,,50,52.5
Lima,Peru,Latin America,1,0,2015,3,5,3,3,55,15789438,0,1.664603462,5,9485405,Increased,,50,52.5
Belo Horizonte,Brazil,Latin America,1,0,2017,3,5,3,3,55,4393301,0,1.747915858,5,2513451,Decreased,,50,52.5
Quezon City,Philippines,Southeast Asia and Oceania,1,0,2016,3,5,3,3,55,8014366,0,2.574949654,5,3112436,This is our first year of calculation,,50,52.5
Rio de Janeiro,Brazil,Latin America,1,0,2017,3,5,3,3,55,17006642,0,2.608274264,5,6520266,Decreased,,50,52.5
Sofia,Bulgaria,Europe,1,0,2018,3,5,3,3,55,4628030,0,3.127254379,5,1479902,Decreased,,50,52.5
León de los Aldamas,Mexico,Latin America,1,0,2018,3,3,4,5,55,5012133,0,3.174997118,5,1578626,Decreased,,50,52.5
Mexico City,Mexico,Latin America,1,0,2018,3,3,4,5,55,32087694,0,3.54897598,5,9041395,Increased,,50,52.5
Milano,Italy,Europe,1,0,2017,3,5,3,3,55,5266149,0,3.749667303,5,1404431,Decreased,,50,52.5
Sarasota,United States of America,North America,1,0,2018,3,5,3,3,55,668763,5,11.94219643,0,56000,Decreased,,50,52.5
Evanston,United States of America,North America,1,0,2018,3,5,3,3,55,930563,5,12.30854596,0,75603,Increased,,50,52.5
Perth,Australia,Southeast Asia and Oceania,1,0,2015,3,5,3,3,55,653337,5,20.26919617,0,32233,This is our first year of calculation,,50,52.5
Aspen,United States of America,North America,1,0,2017,3,5,3,3,55,305319,5,33.91302899,0,9003,Decreased,,50,52.5
Ho Chi Minh,Viet Nam,Southeast Asia and Oceania,1,0,2013,3,5,1,3,55,19432078,0,2.256657531,5,8611000,This is our first year of calculation,,50,52.5
Córdoba,Argentina,Latin America,1,0,2016,3,5,1,3,55,4814594,0,3.366848951,5,1430000,Decreased,,50,52.5
West Hollywood,United States of America,North America,1,0,2018,3,5,1,3,55,583213,5,16.95435914,0,34399,Decreased,,50,52.5
Distrito Metropolitano de Quito,Ecuador,Latin America,1,0,2011,3,5,0,3,55,5233350,0,2.337161055,5,2239191,Decreased,,50,52.5
Salaberry-de-Valleyfield,Canada,North America,1,0,2016,3,5,0,3,55,435594,5,10.64891823,0,40905,Not able to calculate,,50,52.5
Lake Forest,United States of America,North America,6,5,2017,3,0,0,3,55,402364,5,20.76717419,0,19375,Do not know,,50,52.5
Brisbane,United States of America,North America,1,0,2015,3,5,0,3,55,148025,5,32.15837497,0,4603,Decreased,,50,52.5
Aspen and Pitkin County,United States of America,North America,1,0,2014,3,5,0,3,55,394341,5,46.79494482,0,8427,Decreased,,50,52.5
Ä°zmir,Turkey,Europe,1,0,2014,3,3,3,3,45,Not reported,3,Not reported,3,4320519,Not able to calculate,,60,52.5
Albuquerque,United States of America,North America,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,560513,Not able to calculate,,60,52.5
Balikesir,Turkey,Europe,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,1228620,Not able to calculate,,60,52.5
Bergen,Norway,Europe,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,283929,This is our first year of calculation,,60,52.5
Bogor Regency,Indonesia,Southeast Asia and Oceania,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,5965410,This is our first year of calculation,,60,52.5
Bursa,Turkey,Europe,1,0,2014,3,3,3,3,45,Not reported,3,Not reported,3,2994521,Increased,,60,52.5
Cagayan de Oro,Philippines,Southeast Asia and Oceania,1,0,2016,3,3,3,3,45,Not reported,3,Not reported,3,675950,This is our first year of calculation,,60,52.5
Chapala,Mexico,Latin America,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,601263,Not able to calculate,,60,52.5
Chengdu,China,East Asia,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,16581000,Not able to calculate,,60,52.5
Dijon,France,Europe,1,0,2016,3,3,3,3,45,Not reported,3,Not reported,3,257933,Decreased,,60,52.5
Grand Rapids,United States of America,North America,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,201013,This is our first year of calculation,,60,52.5
Hannover,Germany,Europe,1,0,2015,3,3,3,3,45,Not reported,3,Not reported,3,544700,Not able to calculate,,60,52.5
Independencia,Chile,Latin America,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,105794,This is our first year of calculation,,60,52.5
Jambi City,Indonesia,Southeast Asia and Oceania,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,604378,Not able to calculate,,60,52.5
KadÄ±köy,Turkey,Europe,1,0,2016,3,3,3,3,45,Not reported,3,Not reported,3,482713,Decreased,,60,52.5
Kampala,Uganda,Africa,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,1631210,This is our first year of calculation,,60,52.5
Kemi,Finland,Europe,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,20742,Stayed the same,,60,52.5
Kinmen County,Taiwan/ Greater China,East Asia,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,137456,Increased,,60,52.5
La Unión,Costa Rica,Latin America,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,112508,This is our first year of calculation,,60,52.5
Municipalidad de Cañas,Costa Rica,Latin America,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,26201,This is our first year of calculation,,60,52.5
Municipalidad de Quepos,Costa Rica,Latin America,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,26861,This is our first year of calculation,,60,52.5
Muntinlupa,Philippines,Southeast Asia and Oceania,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,504509,This is our first year of calculation,,60,52.5
Pasig,Philippines,Southeast Asia and Oceania,1,0,2010,3,3,3,3,45,Not reported,3,Not reported,3,772695,Not able to calculate,,60,52.5
Peñalolén,Chile,Latin America,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,241599,This is our first year of calculation,,60,52.5
Puerto Princesa,Philippines,Southeast Asia and Oceania,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,255116,This is our first year of calculation,,60,52.5
San Carlos City,Philippines,Southeast Asia and Oceania,1,0,2015,3,3,3,3,45,Not reported,3,Not reported,3,132536,This is our first year of calculation,,60,52.5
San José,Costa Rica,Latin America,1,0,2017,3,3,3,3,45,Not reported,3,Not reported,3,344851,Increased,,60,52.5
Semarang City Government,Indonesia,Southeast Asia and Oceania,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,1674358,Decreased,,60,52.5
Tagum City,Philippines,Southeast Asia and Oceania,1,0,2016,3,3,3,3,45,Not reported,3,Not reported,3,259444,This is our first year of calculation,,60,52.5
Trondheim,Norway,Europe,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,205000,Increased,,60,52.5
Vitoria-Gasteiz,Spain,Europe,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,252574,Decreased,,60,52.5
Wuhan,China,East Asia,1,0,2016,3,3,3,3,45,Not reported,3,Not reported,3,11081000,Decreased,,60,52.5
Xalapa,Mexico,Latin America,1,0,2010,3,3,3,3,45,Not reported,3,Not reported,3,480841,Do not know,,60,52.5
Yogyakarta,Indonesia,Southeast Asia and Oceania,1,0,2016,3,3,3,3,45,Not reported,3,Not reported,3,422732,Decreased,,60,52.5
Zagreb,Croatia,Europe,1,0,2015,3,3,3,3,45,Not reported,3,Not reported,3,802762,Not able to calculate,,60,52.5
Zapopan,Mexico,Latin America,1,0,2016,3,3,3,3,45,Not reported,3,Not reported,3,1332272,Not able to calculate,,60,52.5
Zhenjiang,China,East Asia,1,0,2018,3,3,3,3,45,Not reported,3,Not reported,3,3186300,Do not know,,60,52.5
Banda Aceh,Indonesia,Southeast Asia and Oceania,1,0,2013,3,3,2,3,45,Not reported,3,Not reported,3,259913,Increased,,60,52.5
Blitar City,Indonesia,Southeast Asia and Oceania,1,0,2011,3,3,2,3,45,Not reported,3,Not reported,3,140971,Increased,,60,52.5
Fredensborg,Denmark,Europe,1,0,2018,3,3,2,3,45,Not reported,3,Not reported,3,40865,Increased,,60,52.5
Klaipeda,Lithuania,Europe,1,0,2018,3,3,2,3,45,Not reported,3,Not reported,3,147892,Stayed the same,,60,52.5
Lexington,United States of America,North America,1,0,2016,3,3,2,3,45,Not reported,3,Not reported,3,31394,Decreased,,60,52.5
Middelfart,Denmark,Europe,1,0,2015,3,3,2,3,45,Not reported,3,Not reported,3,38553,Decreased,,60,52.5
Santa Marta,Colombia,Latin America,1,0,2016,3,3,2,3,45,Not reported,3,Not reported,3,507324,Not able to calculate,,60,52.5
Tuguegarao City,Philippines,Southeast Asia and Oceania,1,0,2017,3,3,2,3,45,Not reported,3,Not reported,3,165700,Not able to calculate,,60,52.5
Torino,Italy,Europe,1,0,2017,3,3,1,3,45,3496156,3,4.007900807,3,872316,Decreased,,60,52.5
Firenze,Italy,Europe,1,0,2018,3,3,1,3,45,1630308,3,4.303432329,3,378839,Decreased,,60,52.5
Cardiff,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2018,3,3,1,3,45,1959900,3,5.340326975,3,367000,Decreased,,60,52.5
Bologna,Italy,Europe,1,0,2018,3,3,1,3,45,2270525,3,5.812379555,3,390636,Decreased,,60,52.5
Nancy,France,Europe,1,0,2016,3,3,1,3,45,2150000,3,8.113207547,3,265000,Not able to calculate,,60,52.5
Berlin,Germany,Europe,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,3644800,Decreased,,60,52.5
Bolzano,Italy,Europe,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,107914,Decreased,,60,52.5
Bontang City,Indonesia,Southeast Asia and Oceania,1,0,2018,3,3,1,3,45,Not reported,3,Not reported,3,170611,Not able to calculate,,60,52.5
Bouaké,Côte d'Ivoire,Africa,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,715435,Not able to calculate,,60,52.5
Brussels,Belgium,Europe,1,0,2018,3,3,1,3,45,Not reported,3,Not reported,3,185103,Decreased,,60,52.5
Coventry,United Kingdom of Great Britain and Northern Ireland,Europe,1,0,2018,3,3,1,3,45,Not reported,3,Not reported,3,366785,Decreased,,60,52.5
Davao,Philippines,Southeast Asia and Oceania,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,1632991,Not able to calculate,,60,52.5
Fernandópolis,Brazil,Latin America,1,0,2018,3,3,1,3,45,Not reported,3,Not reported,3,68823,Decreased,,60,52.5
Gemeente Alkmaar,Netherlands,Europe,1,0,2018,3,3,1,3,45,Not reported,3,Not reported,3,109444,Not able to calculate,,60,52.5
Greifswald,Germany,Europe,1,0,2015,3,3,1,3,45,Not reported,3,Not reported,3,57899,Decreased,,60,52.5
ìgueda,Portugal,Europe,1,0,2013,3,3,1,3,45,Not reported,3,Not reported,3,47729,Decreased,,60,52.5
Itatiba,Brazil,Latin America,1,0,2016,3,3,1,3,45,Not reported,3,Not reported,3,115051,Not able to calculate,,60,52.5
Karlskrona,Sweden,Europe,1,0,2016,3,3,1,3,45,Not reported,3,Not reported,3,66675,Decreased,,60,52.5
Kitchener,Canada,North America,1,0,2015,3,3,1,3,45,Not reported,3,Not reported,3,246700,Decreased,,60,52.5
Málaga,Spain,Europe,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,574654,Increased,,60,52.5
Milwaukie,United States of America,North America,1,0,2016,3,3,1,3,45,Not reported,3,Not reported,3,20291,Not able to calculate,,60,52.5
Municìpio de Coruche,Portugal,Europe,1,0,2009,3,3,1,3,45,Not reported,3,Not reported,3,18126,Not able to calculate,,60,52.5
Nakhon Sawan,Thailand,East Asia,1,0,2013,3,3,1,3,45,Not reported,3,Not reported,3,83045,This is our first year of calculation,,60,52.5
Napoli,Italy,Europe,1,0,2014,3,3,1,3,45,Not reported,3,Not reported,3,983755,Decreased,,60,52.5
Nijmegen,Netherlands,Europe,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,179000,Decreased,,60,52.5
Nonthaburi City,Thailand,Southeast Asia and Oceania,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,255167,Increased,,60,52.5
Ormoc,Philippines,Southeast Asia and Oceania,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,215031,This is our first year of calculation,,60,52.5
Padova,Italy,Europe,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,210440,Decreased,,60,52.5
Parma,Italy,Europe,1,0,2017,3,3,1,3,45,Not reported,3,Not reported,3,198348,Decreased,,60,52.5
Patong Municipality,Thailand,Southeast Asia and Oceania,1,0,2015,3,3,1,3,45,Not reported,3,Not reported,3,20029,Increased,,60,52.5
Pesaro,Italy,Europe,1,0,2016,3,3,1,3,45,Not reported,3,Not reported,3,94969,Decreased,,60,52.5
Pescara,Italy,Europe,1,0,2005,3,3,1,3,45,Not reported,3,Not reported,3,119252,Decreased,,60,52.5
Prato,Italy,Europe,1,0,2016,3,3,1,3,45,Not reported,3,Not reported,3,195335,Decreased,,60,52.5
Prince George,Canada,North America,1,0,2018,3,3,1,3,45,Not reported,3,Not reported,3,74003,Increased,,60,52.5
